FILENAME;WORKSHEET;CELL;FAULTY;CELL_COLUMN;CELL_DISTANCE_TO_RELATIVE_COLUMN_BOOLEAN;CELL_DISTANCE_TO_RELATIVE_ROW_BOOLEAN;CELL_INCOMING_AREA_REFERENCES;CELL_INCOMING_CELL_REFERENCES;CELL_INCOMING_REFERENCES;CELL_INCOMING_REFERENCES_FROM_OTHER_WORKSHEETS;CELL_ROW;CELL_STANDARD_DEVIATION_COLUMN;CELL_STANDARD_DEVIATION_ROW;CELL_SUCCESSORS;CELL_SUCCESSORS_IN_OTHER_WORKSHEETS;FORMULACELL_CONDITIONAL_CONSTRUCT_COMPLEXITY;FORMULACELL_DISPERSION_OF_REFERENCES;FORMULACELL_LONGEST_CALCULATION_CHAIN;FORMULACELL_PREDECESSORS;FORMULACELL_PREDECESSORS_DISTANT;FORMULACELL_PREDECESSORS_EMPTY;FORMULACELL_PREDECESSORS_IN_DIFFERENT_COLUMNS;FORMULACELL_PREDECESSORS_IN_DIFFERENT_ROWS;FORMULACELL_PREDECESSORS_IN_OTHER_WORKSHEETS;FORMULACELL_PREDECESSORS_MIDDLEMAN;FORMULACELL_PREDECESSORS_REVERSE;FORMULACELL_RANGE_HEIGHT_GROWTH_CUMMULATIVE;FORMULACELL_RANGE_WIDTH_GROWTH_CUMMULATIVE;FORMULACELL_REACHABILITY;FORMULACELL_REACHABILITY_AVERAGE;FORMULACELL_REFERENCES_TO_OTHER_WORKSHEETS;FORMULACELL_REFERENCE_DISTANCE;FORMULACELL_REFERENCE_SPREADING_COLUMN;FORMULACELL_REFERENCE_SPREADING_ROW;FORMULACELL_REFERENCE_SPREADING_WORKSHEET;FORMULACELL_SIMILAR_CALCULATIONS;FORMULACELL_SIMILAR_FORMULAS;FORMULA_CONDITIONAL_COMPLEXITY;FORMULA_CONDITIONAL_OPERATIONS;FORMULA_DECISON_COUNT;FORMULA_LENGTH;FORMULA_NESTING_LEVEL_AVERAGE;FORMULA_NESTING_LEVEL_MAX;FORMULA_NUMBER_OF_AREA_REFERENCES;FORMULA_NUMBER_OF_BINARY_OPERATORS;FORMULA_NUMBER_OF_CELL_REFERENCES;FORMULA_NUMBER_OF_CONSTANTS;FORMULA_NUMBER_OF_FUNCTIO_OPERATORS;FORMULA_NUMBER_OF_NAME_REFERENCES;FORMULA_NUMBER_OF_OPERANDS;FORMULA_NUMBER_OF_OPERATORS;FORMULA_NUMBER_OF_PARENTHESIS_OPERATORS;FORMULA_NUMBER_OF_PERCENT_OPERATORS;FORMULA_NUMBER_OF_RANGE_REFERENCES;FORMULA_NUMBER_OF_REFERENCES;FORMULA_NUMBER_OF_UNARY_OPERATORS;FORMULA_NUMBER_OF_UNION_REFERENCES;WORKSHEET_CELLS;WORKSHEET_CELLS_FORMULA;WORKSHEET_COLUMNS;WORKSHEET_FORMULAS_UNIQUE;WORKSHEET_POSITION;WORKSHEET_PREDECESSORS;WORKSHEET_PREDECESSORS_IN_OTHER_WORKSHEETS;WORKSHEET_ROWS;WORKSHEET_SUCCESSORS;WORKSHEET_SUCCESSORS_IN_OTHER_WORKSHEETS
09.properties;OCT 01;AA16;FALSE;27;1;1;0;0;0;0;16;1.1637978409285255;0.6989990094203362;0;0;1;0.18941575402981292;1;1;1;0;1;1;0;0;1;0;0;1;0.5;0;22;21;1;0;1;0;1;0;0;2;0.5;1;0;0;1;0;0;0;1;1;0;0;0;1;1;0;1173;492;45;21;11;724;0;82;492;0
09.properties;OCT 01;Y14;FALSE;25;1;1;0;0;0;0;14;0.2695653026424858;0.8029608599515429;0;0;1;0.20546639749666595;1;1;1;0;1;1;0;0;1;0;0;1;0.5;0;24;23;1;0;0;0;1;0;0;2;0.5;1;0;0;1;0;0;0;1;1;0;0;0;1;1;0;1173;492;45;21;11;724;0;82;492;0
09.properties;OCT 01;D23;FALSE;4;1;3;2;0;2;0;23;0.20892242654453594;0.3326999452803935;2;0;1;0.0;1;2;0;0;2;0;0;0;0;0;0;2;0.6666666666666666;0;3;2;0;0;0;1;1;0;0;3;0.6666666666666666;1;0;1;2;0;0;0;2;1;0;0;0;2;0;0;1173;492;45;21;11;724;0;82;492;0
09.properties;OCT 01;A22;FALSE;1;1;3;0;1;1;0;22;0.15743825554420826;3.139898562710625;1;0;1;0.0;16;1;0;0;0;1;0;0;0;0;0;1;0.058823529411764705;0;1;0;1;0;0;3;1;0;0;3;0.6666666666666666;1;0;1;1;1;0;0;2;1;0;0;0;1;0;0;1173;492;45;21;11;724;0;82;492;0
09.properties;OCT 01;AD9;FALSE;30;1;1;0;0;0;0;9;0.17663862115651016;0.392621903782126;0;0;1;0.18126924692201818;1;1;1;0;1;1;0;0;1;0;0;1;0.5;0;21;20;1;0;0;0;1;0;0;2;0.5;1;0;0;1;0;0;0;1;1;0;0;0;1;1;0;1173;492;45;21;11;724;0;82;492;0
09.properties;OCT 01;AC10;FALSE;29;1;1;0;0;0;0;10;0.1712636629224334;0.41449297414373926;0;0;1;0.18941575402981292;1;1;1;0;1;1;0;0;1;0;0;1;0.5;0;22;21;1;0;0;0;1;0;0;2;0.5;1;0;0;1;0;0;0;1;1;0;0;0;1;1;0;1173;492;45;21;11;724;0;82;492;0
09.properties;OCT 01;AF11;FALSE;32;1;1;0;0;0;0;11;0.17663223634259917;0.28892331622656087;0;0;1;0.164729788588728;1;1;1;0;1;1;0;0;1;0;0;1;0.5;0;19;18;1;0;0;0;1;0;0;2;0.5;1;0;0;1;0;0;0;1;1;0;0;0;1;1;0;1173;492;45;21;11;724;0;82;492;0
09.properties;OCT 01;AE12;FALSE;31;1;1;0;0;0;0;12;0.17677669529663687;0.33274885045220315;0;0;1;0.1730408660566377;1;1;1;0;1;1;0;0;1;0;0;1;0.5;0;20;19;1;0;0;0;1;0;0;2;0.5;1;0;0;1;0;0;0;1;1;0;0;0;1;1;0;1173;492;45;21;11;724;0;82;492;0
09.properties;OCT 01;AC11;FALSE;29;1;1;0;0;0;0;11;0.1712636629224334;0.31011196346111747;0;0;1;0.18941575402981292;1;1;1;0;1;1;0;0;1;0;0;1;0.5;0;22;21;1;0;0;0;1;0;0;2;0.5;1;0;0;1;0;0;0;1;1;0;0;0;1;1;0;1173;492;45;21;11;724;0;82;492;0
09.properties;OCT 01;Y15;FALSE;25;1;1;0;0;0;0;15;0.6593615921262873;1.353876597736581;0;0;1;0.20546639749666595;1;1;1;0;1;1;0;0;1;0;0;1;0.5;0;24;23;1;0;0;0;1;0;0;2;0.5;1;0;0;1;0;0;0;1;1;0;0;0;1;1;0;1173;492;45;21;11;724;0;82;492;0
09.properties;OCT 01;Z16;FALSE;26;1;1;0;0;0;0;16;0.15014822551719806;0.39334530243760535;0;0;1;0.20546639749666595;1;1;1;0;1;1;0;0;1;0;0;1;0.5;0;24;23;1;0;0;0;1;0;0;2;0.5;1;0;0;1;0;0;0;1;1;0;0;0;1;1;0;1173;492;45;21;11;724;0;82;492;0
09.properties;OCT 01;AA13;FALSE;27;1;1;0;0;0;0;13;0.3264304362954348;0.3039382127720187;0;0;1;0.18941575402981292;1;1;1;0;1;1;0;0;1;0;0;1;0.5;0;22;21;1;0;1;0;1;0;0;2;0.5;1;0;0;1;0;0;0;1;1;0;0;0;1;1;0;1173;492;45;21;11;724;0;82;492;0
09.properties;OCT 01;AB14;FALSE;28;1;1;0;0;0;0;14;0.2826939472288335;0.6052108132112906;0;0;1;0.1974812020375215;1;1;1;0;1;1;0;0;1;0;0;1;0.5;0;23;22;1;0;1;0;1;0;0;2;0.5;1;0;0;1;0;0;0;1;1;0;0;0;1;1;0;1173;492;45;21;11;724;0;82;492;0
09.properties;OCT 01;A23;FALSE;1;1;3;0;1;1;0;23;0.26463025931898837;3.2206138576577046;1;0;1;0.0;17;1;0;0;0;1;0;0;0;0;0;1;0.05555555555555555;0;1;0;1;0;0;3;1;0;0;3;0.6666666666666666;1;0;1;1;1;0;0;2;1;0;0;0;1;0;0;1173;492;45;21;11;724;0;82;492;0
09.properties;OCT 01;D22;FALSE;4;1;3;2;0;2;0;22;0.205133651498049;0.5874816793649512;2;0;1;0.0;1;2;0;0;2;0;0;0;0;0;0;2;0.6666666666666666;0;3;2;0;0;0;1;1;0;0;3;0.6666666666666666;1;0;1;2;0;0;0;2;1;0;0;0;2;0;0;1173;492;45;21;11;724;0;82;492;0
09.properties;OCT 01;AE9;FALSE;31;1;1;0;0;0;0;9;0.17677669529663687;0.3924276845711373;0;0;1;0.1730408660566377;1;1;1;0;1;1;0;0;1;0;0;1;0.5;0;20;19;1;0;0;0;1;0;0;2;0.5;1;0;0;1;0;0;0;1;1;0;0;0;1;1;0;1173;492;45;21;11;724;0;82;492;0
09.properties;OCT 01;AF10;FALSE;32;1;1;0;0;0;0;10;0.18344571749106806;0.4060271014717663;0;0;1;0.164729788588728;1;1;1;0;1;1;0;0;1;0;0;1;0.5;0;19;18;1;0;0;0;1;0;0;2;0.5;1;0;0;1;0;0;0;1;1;0;0;0;1;1;0;1173;492;45;21;11;724;0;82;492;0
09.properties;OCT 01;AD12;FALSE;30;1;1;0;0;0;0;12;0.17724191620848948;0.33401476610412784;0;0;1;0.18126924692201818;1;1;1;0;1;1;0;0;1;0;0;1;0.5;0;21;20;1;0;0;0;1;0;0;2;0.5;1;0;0;1;0;0;0;1;1;0;0;0;1;1;0;1173;492;45;21;11;724;0;82;492;0
09.properties;OCT 01;Z15;FALSE;26;1;1;0;0;0;0;15;0.3834197889618558;0.7703572697971584;0;0;1;0.20546639749666595;1;1;1;0;1;1;0;0;1;0;0;1;0.5;0;24;23;1;0;0;0;1;0;0;2;0.5;1;0;0;1;0;0;0;1;1;0;0;0;1;1;0;1173;492;45;21;11;724;0;82;492;0
09.properties;OCT 01;Y16;FALSE;25;1;1;0;0;0;0;16;0.02105097217821729;0.3095362409574031;0;0;1;0.20546639749666595;1;1;1;0;1;1;0;0;1;0;0;1;0.5;0;24;23;1;0;0;0;1;0;0;2;0.5;1;0;0;1;0;0;0;1;1;0;0;0;1;1;0;1173;492;45;21;11;724;0;82;492;0
09.properties;OCT 01;AB13;FALSE;28;1;1;0;0;0;0;13;0.12233304751467922;0.3039382127720187;0;0;1;0.1974812020375215;1;1;1;0;1;1;0;0;1;0;0;1;0.5;0;23;22;1;0;1;0;1;0;0;2;0.5;1;0;0;1;0;0;0;1;1;0;0;0;1;1;0;1173;492;45;21;11;724;0;82;492;0
09.properties;OCT 01;AA14;FALSE;27;1;1;0;0;0;0;14;0.6756254450070329;0.6052108132112906;0;0;1;0.18941575402981292;1;1;1;0;1;1;0;0;1;0;0;1;0.5;0;22;21;1;0;1;0;1;0;0;2;0.5;1;0;0;1;0;0;0;1;1;0;0;0;1;1;0;1173;492;45;21;11;724;0;82;492;0
09.properties;OCT 01;D21;FALSE;4;1;3;2;0;2;0;21;0.2076604260715114;0.3725115558163729;2;0;1;0.0;1;2;0;0;2;0;0;0;0;0;0;2;0.6666666666666666;0;3;2;0;0;0;1;1;0;0;3;0.6666666666666666;1;0;1;2;0;0;0;2;1;0;0;0;2;0;0;1173;492;45;21;11;724;0;82;492;0
09.properties;OCT 01;A24;FALSE;1;1;3;0;1;1;0;24;0.3718222630937684;3.271299622496217;1;0;1;0.0;18;1;0;0;0;1;0;0;0;0;0;1;0.05263157894736842;0;1;0;1;0;0;3;1;0;0;3;0.6666666666666666;1;0;1;1;1;0;0;2;1;0;0;0;1;0;0;1173;492;45;21;11;724;0;82;492;0
09.properties;OCT 01;AF9;FALSE;32;1;1;0;0;0;0;9;0.1764209656093133;0.34853414288768786;0;0;1;0.164729788588728;1;1;1;0;1;1;0;0;1;0;0;1;0.5;0;19;18;1;0;0;0;1;0;0;2;0.5;1;0;0;1;0;0;0;1;1;0;0;0;1;1;0;1173;492;45;21;11;724;0;82;492;0
09.properties;OCT 01;AE10;FALSE;31;1;1;0;0;0;0;10;0.17677669529663687;0.43671588990766835;0;0;1;0.1730408660566377;1;1;1;0;1;1;0;0;1;0;0;1;0.5;0;20;19;1;0;0;0;1;0;0;2;0.5;1;0;0;1;0;0;0;1;1;0;0;0;1;1;0;1173;492;45;21;11;724;0;82;492;0
09.properties;OCT 01;AD11;FALSE;30;1;1;0;0;0;0;11;0.17592563609508008;0.3315935413026035;0;0;1;0.18126924692201818;1;1;1;0;1;1;0;0;1;0;0;1;0.5;0;21;20;1;0;0;0;1;0;0;2;0.5;1;0;0;1;0;0;0;1;1;0;0;0;1;1;0;1173;492;45;21;11;724;0;82;492;0
09.properties;OCT 01;AC12;FALSE;29;1;1;0;0;0;0;12;0.17131858152526244;0.31035188122584423;0;0;1;0.18941575402981292;1;1;1;0;1;1;0;0;1;0;0;1;0.5;0;22;21;1;0;0;0;1;0;0;2;0.5;1;0;0;1;0;0;0;1;1;0;0;0;1;1;0;1173;492;45;21;11;724;0;82;492;0
09.properties;OCT 01;X16;FALSE;24;1;1;0;1;1;0;16;0.43994134506408344;2.844161764368931;1;0;1;0.0;12;1;0;0;0;1;0;0;0;0;0;1;0.07692307692307693;0;1;0;1;0;0;3;1;0;0;3;0.6666666666666666;1;0;1;1;1;0;0;2;1;0;0;0;1;0;0;1173;492;45;21;11;724;0;82;492;0
09.properties;OCT 01;V14;FALSE;22;1;2;0;0;0;0;14;0.12827314299612974;0.4374536357808459;0;0;1;0.0;2;17;8;8;17;0;0;0;0;0;16;18;0.9;0;170;18;0;0;0;0;1;0;0;2;0.5;1;1;0;0;0;1;0;1;1;0;0;0;1;0;0;1173;492;45;21;11;724;0;82;492;0
09.properties;OCT 01;AC5;FALSE;29;1;1;0;0;0;0;5;0.1820826276797588;0.08672812185044539;0;0;1;0.18941575402981292;1;1;1;0;1;1;0;0;1;0;0;1;0.5;0;22;21;1;0;0;0;1;0;0;2;0.5;1;0;0;1;0;0;0;1;1;0;0;0;1;1;0;1173;492;45;21;11;724;0;82;492;0
09.properties;OCT 01;AD6;FALSE;30;1;1;0;0;0;0;6;0.1776806762462926;0.2751183120453865;0;0;1;0.18126924692201818;1;1;1;0;1;1;0;0;1;0;0;1;0.5;0;21;20;1;0;0;0;1;0;0;2;0.5;1;0;0;1;0;0;0;1;1;0;0;0;1;1;0;1173;492;45;21;11;724;0;82;492;0
09.properties;OCT 01;AE7;FALSE;31;1;1;0;0;0;0;7;0.17677669529663687;0.08743014032942448;0;0;1;0.1730408660566377;1;1;1;0;1;1;0;0;1;0;0;1;0.5;0;20;19;1;0;0;0;1;0;0;2;0.5;1;0;0;1;0;0;0;1;1;0;0;0;1;1;0;1173;492;45;21;11;724;0;82;492;0
09.properties;OCT 01;AF8;FALSE;32;1;1;0;0;0;0;8;0.06692990808391794;0.10642463742372146;0;0;1;0.164729788588728;1;1;1;0;1;1;0;0;1;0;0;1;0.5;0;19;18;1;0;0;0;1;0;0;2;0.5;1;0;0;1;0;0;0;1;1;0;0;0;1;1;0;1173;492;45;21;11;724;0;82;492;0
09.properties;OCT 01;D28;FALSE;4;1;3;2;0;2;0;28;0.21192071777824928;0.17454540571572238;2;0;1;0.0;1;2;0;0;2;0;0;0;0;0;0;2;0.6666666666666666;0;3;2;0;0;0;1;1;0;0;3;0.6666666666666666;1;0;1;2;0;0;0;2;1;0;0;0;2;0;0;1173;492;45;21;11;724;0;82;492;0
09.properties;OCT 01;A25;FALSE;1;1;3;0;1;1;0;25;0.47901426686854853;3.271239572139082;1;0;1;0.0;19;1;0;0;0;1;0;0;0;0;0;1;0.05;0;1;0;1;0;0;3;1;0;0;3;0.6666666666666666;1;0;1;1;1;0;0;2;1;0;0;0;1;0;0;1173;492;45;21;11;724;0;82;492;0
09.properties;OCT 01;X15;FALSE;24;1;1;0;1;1;0;15;0.5499266813301043;2.8356473660686414;1;0;1;0.0;11;1;0;0;0;1;0;0;0;0;0;1;0.08333333333333333;0;1;0;1;0;0;3;1;0;0;3;0.6666666666666666;1;0;1;1;1;0;0;2;1;0;0;0;1;0;0;1173;492;45;21;11;724;0;82;492;0
09.properties;OCT 01;V13;FALSE;22;1;2;0;0;0;0;13;0.20805539506944604;0.18947177670712445;0;0;1;0.0;2;17;8;8;17;0;0;0;0;0;16;18;0.9;0;170;18;0;0;0;0;1;0;0;2;0.5;1;1;0;0;0;1;0;1;1;0;0;0;1;0;0;1173;492;45;21;11;724;0;82;492;0
09.properties;OCT 01;AD5;FALSE;30;1;1;0;0;0;0;5;0.17877757634080044;0.0861057828788462;0;0;1;0.18126924692201818;1;1;1;0;1;1;0;0;1;0;0;1;0.5;0;21;20;1;0;0;0;1;0;0;2;0.5;1;0;0;1;0;0;0;1;1;0;0;0;1;1;0;1173;492;45;21;11;724;0;82;492;0
09.properties;OCT 01;AC6;FALSE;29;1;1;0;0;0;0;6;0.18219246488541693;0.2706115770917464;0;0;1;0.18941575402981292;1;1;1;0;1;1;0;0;1;0;0;1;0.5;0;22;21;1;0;0;0;1;0;0;2;0.5;1;0;0;1;0;0;0;1;1;0;0;0;1;1;0;1173;492;45;21;11;724;0;82;492;0
09.properties;OCT 01;AF7;FALSE;32;1;1;0;0;0;0;7;0.0656622836842028;0.10467018351612854;0;0;1;0.164729788588728;1;1;1;0;1;1;0;0;1;0;0;1;0.5;0;19;18;1;0;0;0;1;0;0;2;0.5;1;0;0;1;0;0;0;1;1;0;0;0;1;1;0;1173;492;45;21;11;724;0;82;492;0
09.properties;OCT 01;AE8;FALSE;31;1;1;0;0;0;0;8;0.17677669529663687;0.346879028682264;0;0;1;0.1730408660566377;1;1;1;0;1;1;0;0;1;0;0;1;0.5;0;20;19;1;0;0;0;1;0;0;2;0.5;1;0;0;1;0;0;0;1;1;0;0;0;1;1;0;1173;492;45;21;11;724;0;82;492;0
09.properties;OCT 01;D27;FALSE;4;1;3;2;0;2;0;27;0.20580209570464003;0.5329800190596405;2;0;1;0.0;1;2;0;0;2;0;0;0;0;0;0;2;0.6666666666666666;0;3;2;0;0;0;1;1;0;0;3;0.6666666666666666;1;0;1;2;0;0;0;2;1;0;0;0;2;0;0;1173;492;45;21;11;724;0;82;492;0
09.properties;OCT 01;A26;FALSE;1;1;3;0;1;1;0;26;0.5862062706433286;3.2265529722648822;1;0;1;0.0;20;1;0;0;0;1;0;0;0;0;0;1;0.047619047619047616;0;1;0;1;0;0;3;1;0;0;3;0.6666666666666666;1;0;1;1;1;0;0;2;1;0;0;0;1;0;0;1173;492;45;21;11;724;0;82;492;0
09.properties;OCT 01;X14;FALSE;24;1;1;0;1;1;0;14;0.6599120175961252;3.120151279297737;1;0;1;0.0;10;1;0;0;0;1;0;0;0;0;0;1;0.09090909090909091;0;1;0;1;0;0;3;1;0;0;3;0.6666666666666666;1;0;1;1;1;0;0;2;1;0;0;0;1;0;0;1173;492;45;21;11;724;0;82;492;0
09.properties;OCT 01;V16;FALSE;22;1;2;0;0;0;0;16;0.07979921717621224;0.5396478259463975;0;0;1;0.0;2;17;8;8;17;0;0;0;0;0;16;18;0.9;0;170;18;0;0;0;0;1;0;0;2;0.5;1;1;0;0;0;1;0;1;1;0;0;0;1;0;0;1173;492;45;21;11;724;0;82;492;0
09.properties;OCT 01;AE5;FALSE;31;1;1;0;0;0;0;5;0.17677669529663687;0.08644599484998709;0;0;1;0.1730408660566377;1;1;1;0;1;1;0;0;1;0;0;1;0.5;0;20;19;1;0;0;0;1;0;0;2;0.5;1;0;0;1;0;0;0;1;1;0;0;0;1;1;0;1173;492;45;21;11;724;0;82;492;0
09.properties;OCT 01;AF6;FALSE;32;1;1;0;0;0;0;6;0.06772217333373991;0.059900459825325825;0;0;1;0.164729788588728;1;1;1;0;1;1;0;0;1;0;0;1;0.5;0;19;18;1;0;0;0;1;0;0;2;0.5;1;0;0;1;0;0;0;1;1;0;0;0;1;1;0;1173;492;45;21;11;724;0;82;492;0
09.properties;OCT 01;AC7;FALSE;29;1;1;0;0;0;0;7;0.18202770907692975;0.08479243482350281;0;0;1;0.18941575402981292;1;1;1;0;1;1;0;0;1;0;0;1;0.5;0;22;21;1;0;0;0;1;0;0;2;0.5;1;0;0;1;0;0;0;1;1;0;0;0;1;1;0;1173;492;45;21;11;724;0;82;492;0
09.properties;OCT 01;AD8;FALSE;30;1;1;0;0;0;0;8;0.17740645122266566;0.34840270007241714;0;0;1;0.18126924692201818;1;1;1;0;1;1;0;0;1;0;0;1;0.5;0;21;20;1;0;0;0;1;0;0;2;0.5;1;0;0;1;0;0;0;1;1;0;0;0;1;1;0;1173;492;45;21;11;724;0;82;492;0
09.properties;OCT 01;A27;FALSE;1;1;3;0;1;1;0;27;0.6933982744181088;3.1572976857929964;1;0;1;0.0;21;1;0;0;0;1;0;0;0;0;0;1;0.045454545454545456;0;1;0;1;0;0;3;1;0;0;3;0.6666666666666666;1;0;1;1;1;0;0;2;1;0;0;0;1;0;0;1173;492;45;21;11;724;0;82;492;0
09.properties;OCT 01;D26;FALSE;4;1;3;2;0;2;0;26;0.22087953432301713;0.38965320964985006;2;0;1;0.0;1;2;0;0;2;0;0;0;0;0;0;2;0.6666666666666666;0;3;2;0;0;0;1;1;0;0;3;0.6666666666666666;1;0;1;2;0;0;0;2;1;0;0;0;2;0;0;1173;492;45;21;11;724;0;82;492;0
09.properties;OCT 01;X13;FALSE;24;1;1;0;1;1;0;13;0.769897353862146;3.2322479877706365;1;0;1;0.0;9;1;0;0;0;1;0;0;0;0;0;1;0.1;0;1;0;1;0;0;3;1;0;0;3;0.6666666666666666;1;0;1;1;1;0;0;2;1;0;0;0;1;0;0;1173;492;45;21;11;724;0;82;492;0
09.properties;OCT 01;V15;FALSE;22;1;2;0;0;0;0;15;0.06719491686557667;0.5757186116198441;0;0;1;0.0;2;17;8;8;17;0;0;0;0;0;16;18;0.9;0;170;18;0;0;0;0;1;0;0;2;0.5;1;1;0;0;0;1;0;1;1;0;0;0;1;0;0;1173;492;45;21;11;724;0;82;492;0
09.properties;OCT 01;AF5;FALSE;32;1;1;0;0;0;0;5;0.08240548929710696;0.10496680264477931;0;0;1;0.164729788588728;1;1;1;0;1;1;0;0;1;0;0;1;0.5;0;19;18;1;0;0;0;1;0;0;2;0.5;1;0;0;1;0;0;0;1;1;0;0;0;1;1;0;1173;492;45;21;11;724;0;82;492;0
09.properties;OCT 01;AE6;FALSE;31;1;1;0;0;0;0;6;0.17677669529663687;0.27333262461092533;0;0;1;0.1730408660566377;1;1;1;0;1;1;0;0;1;0;0;1;0.5;0;20;19;1;0;0;0;1;0;0;2;0.5;1;0;0;1;0;0;0;1;1;0;0;0;1;1;0;1173;492;45;21;11;724;0;82;492;0
09.properties;OCT 01;AD7;FALSE;30;1;1;0;0;0;0;7;0.17817428128882115;0.08969103076307164;0;0;1;0.18126924692201818;1;1;1;0;1;1;0;0;1;0;0;1;0.5;0;21;20;1;0;0;0;1;0;0;2;0.5;1;0;0;1;0;0;0;1;1;0;0;0;1;1;0;1173;492;45;21;11;724;0;82;492;0
09.properties;OCT 01;AC8;FALSE;29;1;1;0;0;0;0;8;0.17615141857422;0.3333564450946549;0;0;1;0.18941575402981292;1;1;1;0;1;1;0;0;1;0;0;1;0.5;0;22;21;1;0;0;0;1;0;0;2;0.5;1;0;0;1;0;0;0;1;1;0;0;0;1;1;0;1173;492;45;21;11;724;0;82;492;0
09.properties;OCT 01;D25;FALSE;4;1;3;2;0;2;0;25;0.21795335740204805;0.1769945240625727;2;0;1;0.0;1;2;0;0;2;0;0;0;0;0;0;2;0.6666666666666666;0;3;2;0;0;0;1;1;0;0;3;0.6666666666666666;1;0;1;2;0;0;0;2;1;0;0;0;2;0;0;1173;492;45;21;11;724;0;82;492;0
09.properties;OCT 01;A28;FALSE;1;1;3;0;1;1;0;28;0.8005902781928887;3.2244390015724527;1;0;1;0.0;22;1;0;0;0;1;0;0;0;0;0;1;0.043478260869565216;0;1;0;1;0;0;3;1;0;0;3;0.6666666666666666;1;0;1;1;1;0;0;2;1;0;0;0;1;0;0;1173;492;45;21;11;724;0;82;492;0
09.properties;OCT 01;Z6;FALSE;26;1;1;0;0;0;0;6;9.900479146197436E-4;0.03481580300789481;0;0;1;0.20546639749666595;1;1;1;0;1;1;0;0;1;0;0;1;0.5;0;24;23;1;0;0;0;1;0;0;2;0.5;1;0;0;1;0;0;0;1;1;0;0;0;1;1;0;1173;492;45;21;11;724;0;82;492;0
09.properties;OCT 01;Y5;FALSE;25;1;1;0;0;0;0;5;0.2831712371798101;0.10587126861683681;0;0;1;0.20546639749666595;1;1;1;0;1;1;0;0;1;0;0;1;0.5;0;24;23;1;0;0;0;1;0;0;2;0.5;1;0;0;1;0;0;0;1;1;0;0;0;1;1;0;1173;492;45;21;11;724;0;82;492;0
09.properties;OCT 01;AA7;FALSE;27;1;1;0;0;0;0;7;0.5978155690112302;0.22428937457953207;0;0;1;0.18941575402981292;1;1;1;0;1;1;0;0;1;0;0;1;0.5;0;22;21;1;0;1;0;1;0;0;2;0.5;1;0;0;1;0;0;0;1;1;0;0;0;1;1;0;1173;492;45;21;11;724;0;82;492;0
09.properties;OCT 01;AB8;FALSE;28;1;1;0;0;0;0;8;0.3166393503756177;0.6014273802997231;0;0;1;0.1974812020375215;1;1;1;0;1;1;0;0;1;0;0;1;0.5;0;23;22;1;0;1;0;1;0;0;2;0.5;1;0;0;1;0;0;0;1;1;0;0;0;1;1;0;1173;492;45;21;11;724;0;82;492;0
09.properties;OCT 01;D32;FALSE;4;1;3;2;0;2;0;32;0.21920426336541968;0.3789323733330245;2;0;1;0.0;1;2;0;2;2;0;0;0;0;0;0;2;0.6666666666666666;0;3;2;0;0;0;1;1;0;0;3;0.6666666666666666;1;0;1;2;0;0;0;2;1;0;0;0;2;0;0;1173;492;45;21;11;724;0;82;492;0
09.properties;OCT 01;A29;FALSE;1;1;3;0;1;1;0;29;0.9077822819676689;3.215274534857261;1;0;1;0.0;23;1;0;0;0;1;0;0;0;0;0;1;0.041666666666666664;0;1;0;1;0;0;3;1;0;0;3;0.6666666666666666;1;0;1;1;1;0;0;2;1;0;0;0;1;0;0;1173;492;45;21;11;724;0;82;492;0
09.properties;OCT 01;V10;FALSE;22;1;2;0;0;0;0;10;0.023923108506384034;0.9649632558951318;0;0;1;0.0;2;17;8;8;17;0;0;0;0;0;16;18;0.9;0;170;18;0;0;0;0;1;0;0;2;0.5;1;1;0;0;0;1;0;1;1;0;0;0;1;0;0;1173;492;45;21;11;724;0;82;492;0
09.properties;OCT 01;X12;FALSE;24;1;1;0;1;1;0;12;0.8798826901281669;3.286990889035691;1;0;1;0.0;8;1;0;0;0;1;0;0;0;0;0;1;0.1111111111111111;0;1;0;1;0;0;3;1;0;0;3;0.6666666666666666;1;0;1;1;1;0;0;2;1;0;0;0;1;0;0;1173;492;45;21;11;724;0;82;492;0
09.properties;OCT 01;Z5;FALSE;26;1;1;0;0;0;0;5;0.08157723570462888;0.09709214019081075;0;0;1;0.20546639749666595;1;1;1;0;1;1;0;0;1;0;0;1;0.5;0;24;23;1;0;0;0;1;0;0;2;0.5;1;0;0;1;0;0;0;1;1;0;0;0;1;1;0;1173;492;45;21;11;724;0;82;492;0
09.properties;OCT 01;Y6;FALSE;25;1;1;0;0;0;0;6;1.7756869849180175;2.470918627287831;0;0;1;0.20546639749666595;1;1;1;0;1;1;0;0;1;0;0;1;0.5;0;24;23;1;0;0;0;1;0;0;2;0.5;1;0;0;1;0;0;0;1;1;0;0;0;1;1;0;1173;492;45;21;11;724;0;82;492;0
09.properties;OCT 01;AB7;FALSE;28;1;1;0;0;0;0;7;0.2702418854684501;0.22428937457953207;0;0;1;0.1974812020375215;1;1;1;0;1;1;0;0;1;0;0;1;0.5;0;23;22;1;0;1;0;1;0;0;2;0.5;1;0;0;1;0;0;0;1;1;0;0;0;1;1;0;1173;492;45;21;11;724;0;82;492;0
